97a5c202-385b-4185-9a47-0f668c1d99ec;2023-09-06T02:42:51Z;63089035242;Triss Merigold;39;844.96;11
0e8628d7-15e8-466a-9a96-6aaa30e251f1;2023-01-05T04:32:25Z;95191262681;Bruce Wayne;42;497.65;1
fc151e5e-1bef-49ff-9d71-deb1deddfa2b;2023-11-26T12:23:27Z;47346188569;Diana Prince;32;143.00;6
b090ac0c-df16-4da5-8643-6252cc0b8baf;2023-07-13T04:30:50Z;69498658831;Cersei Lannister's children;20;772.86;5
eab93e9f-701d-41d4-a910-c9d7f683a828;2023-02-25T21:41:26Z;43161526384;Zell Dincht;24;477.42;4
91496d8f-ec65-41ed-bb79-bc9cb35f951e;2023-01-26T15:18:49Z;64578152219;Tony Stark;48;751.72;7
9e93efd1-e28b-45f7-bc76-54776491d363;2023-08-17T17:31:02Z;93821840130;Tony Stark;48;751.85;10
9faf49ac-f343-4dca-85d5-122f93d80d5c;2023-03-27T17:56:12Z;04717597054;Dante;35;851.21;6
0b81b61d-d26d-433e-9141-2e5c995ac1fd;2023-03-27T04:03:00Z;07386992857;Tony Stark;48;463.82;11
9752ca9f-3aee-4661-aeaa-decfc471142b;2023-11-24T19:01:29Z;84833767012;Poe Dameron;32;171.13;1
d14127ec-2c03-41d3-9c86-8ed0f3e5cc6f;2023-03-16T20:36:33Z;60048281663;Bruce Wayne;42;33.82;4
d71376a0-a273-4ebc-be2e-18e9696f5e55;2023-10-08T12:26:54Z;16328111404;Bruce Wayne;42;159.69;8
69a7d898-ef97-4b75-bed1-1e1c887bd83e;2023-08-01T17:18:15Z;58646310146;Tony Stark;48;651.78;7
e9a5c038-c75f-4d01-b32b-510bb41ba451;2023-05-01T09:14:26Z;10335433907;Tony Stark;48;156.83;11
db263e80-6e81-4055-9d93-6ba58f981eab;2023-11-11T03:56:46Z;40449664205;Saul Goodman;50;912.41;12
6d50bce0-f57e-4568-bf37-357315a407de;2023-09-17T03:03:01Z;00501799195;Eowyn;28;353.03;12
1d3e6932-8868-4b7b-b472-656229ded406;2023-06-10T15:01:10Z;44099801845;Bellatrix Lestrange;47;252.96;4
2d74d1fa-4491-4a01-a06f-58fb3601cfbc;2023-11-28T03:14:47Z;66252174108;Hal Jordan;38;329.16;11
f5bf632d-8ad8-4c0b-8249-7f3ba09d284b;2023-07-16T08:30:26Z;02755420414;Ellie;19;966.45;7
dbf820a3-f1dd-46a9-b0a7-92ca1bf50f9f;2023-05-28T05:56:15Z;41328547978;Solid Snake;52;667.44;10
a3689d64-6c60-48b6-b3f6-eca3aaa376bc;2023-11-08T15:07:56Z;86433557929;Bruce Wayne;42;748.48;8
914ca84f-cf10-4ae3-a505-1a12ef775b95;2023-06-17T19:16:22Z;06299176847;Quentyn Martell;29;263.58;12
58fd2a5f-2be0-41c6-9d2b-db9af9fabd3c;2023-04-09T12:49:49Z;39712103573;Cersei Lannister;49;48.95;4
528dbd73-6fc3-4b5b-855f-085a4ff453d6;2023-12-13T19:51:38Z;29130624620;Bran Stark's direwolf;10;707.09;3

